Date,Close,Returns,1to1,Running Total(1),1to2,Running Total(2),1to4,Running Total(4),1to8,Running Total(8),1to16,Running Total(16),1to32,Running Total(32)
1/10/11,1269.75,-0.001376327,-0.001702176,-0.05557124,-0.001740188,-0.073322596,-0.001600486,-0.008081676,-0.001541576,0.019429241,-0.001909932,-0.152593107,-0.001723108,-0.065346455
1/7/11,1271.5,-0.001844801,-0.00217065,-0.057741891,-0.002208662,-0.075531258,-0.00206896,-0.010150636,-0.00201005,0.017419192,-0.002378406,-0.154971513,-0.002191582,-0.067538038
1/6/11,1273.85,-0.002122893,-0.002448742,-0.060190633,-0.002486754,-0.078018012,-0.002347051,-0.012497687,-0.002288141,0.01513105,-0.002656498,-0.157628011,-0.002469674,-0.070007712
1/5/11,1276.56,0.005007085,0.004681236,-0.055509397,0.004643225,-0.073374787,0.004782927,-0.00771476,0.004841837,0.019972887,0.004473481,-0.15315453,0.004660304,-0.065347408
1/4/11,1270.2,-0.001313027,-0.001638877,-0.057148273,-0.001676888,-0.075051675,-0.001537186,-0.009251946,-0.001478276,0.018494611,-0.001846632,-0.155001162,-0.001659809,-0.067007216
1/3/11,1271.87,0.011314844,0.010988994,-0.046159279,0.010950983,-0.064100692,0.011090685,0.001838739,0.011149595,0.029644206,0.010781239,-0.144219923,0.010968062,-0.056039154
12/31/10,1257.64,-0.000190797,-0.000516647,-0.046675925,-0.000554658,-0.06465535,-0.000414956,0.001423783,-0.000356046,0.02928816,-0.000724402,-0.144944326,-0.000537578,-0.056576732
12/30/10,1257.88,-0.0015082,-0.001834049,-0.048509975,-0.001872061,-0.066527411,-0.001732358,-0.000308575,-0.001673449,0.027614711,-0.002041805,-0.14698613,-0.001854981,-0.058431713
12/29/10,1259.78,0.00100913,0.000683281,-0.047826694,0.000645269,-0.065882142,0.000784971,0.000476396,0.000843881,0.028458593,0.000475525,-0.146510605,0.000662349,-0.057769365
12/28/10,1258.51,0.000771347,0.000445498,-0.047381196,0.000407486,-0.065474655,0.000547189,0.001023585,0.000606099,0.029064691,0.000237742,-0.146272863,0.000424566,-0.057344799
12/27/10,1257.54,0.000612682,0.000286832,-0.047094364,0.000248821,-0.065225834,0.000388523,0.001412108,0.000447433,0.029512124,0.0000791,-0.146193786,0.0002659,-0.057078898
12/23/10,1256.77,-0.001644371,-0.00197022,-0.049064584,-0.002008232,-0.067234066,-0.00186853,-0.000456422,-0.00180962,0.027702505,-0.002177976,-0.148371762,-0.001991152,-0.05907005
12/22/10,1258.84,0.003379563,0.003053714,-0.04601087,0.003015702,-0.064218364,0.003155405,0.002698983,0.003214315,0.030916819,0.002845958,-0.145525804,0.003032782,-0.056037268
12/21/10,1254.6,0.006030086,0.005704237,-0.040306633,0.005666226,-0.058552138,0.005805928,0.008504911,0.005864838,0.036781657,0.005496481,-0.140029322,0.005683305,-0.050353963
12/20/10,1247.08,0.002548416,0.002222567,-0.038084066,0.002184555,-0.056367583,0.002324257,0.010829168,0.002383167,0.039164824,0.002014811,-0.138014511,0.002201635,-0.048152329
12/17/10,1243.91,0.000836773,0.000510924,-0.037573143,0.000472912,-0.055894671,0.000612614,0.011441782,0.000671524,0.039836348,0.000303168,-0.137711343,0.000489992,-0.047662337
12/16/10,1242.87,0.006185083,0.005859234,-0.031713909,0.005821222,-0.050073449,0.005960924,0.017402707,0.006019834,0.045856182,0.005651478,-0.132059865,0.005838302,-0.041824035
12/15/10,1235.23,-0.005122464,-0.005448313,-0.037162222,-0.005486325,-0.055559773,-0.005346623,0.012056084,-0.005287713,0.04056847,-0.005656069,-0.137715934,-0.005469245,-0.04729328
12/14/10,1241.59,0.000910952,0.000585103,-0.036577119,0.000547092,-0.055012682,0.000686794,0.012742878,0.000745704,0.041314173,0.000377347,-0.137338587,0.000564171,-0.046729109
12/13/10,1240.46,4.84E-05,-0.000277478,-0.036854597,-0.000315489,-0.055328171,-0.000175787,0.012567091,-0.000116877,0.041197296,-0.000485233,-0.13782382,-0.00029841,-0.047027519
12/10/10,1240.4,0.006001622,0.005675773,-0.031178824,0.005637761,-0.04969041,0.005777463,0.018344554,0.005836373,0.04703367,0.005468017,-0.132355803,0.005654841,-0.041372678
12/9/10,1233,0.003842772,0.003516923,-0.027661902,0.003478911,-0.046211498,0.003618613,0.021963168,0.003677523,0.050711193,0.003309167,-0.129046636,0.003495991,-0.037876687
12/8/10,1228.28,0.003701736,0.003375887,-0.024286014,0.003337876,-0.042873623,0.003477578,0.025440746,0.003536488,0.054247681,0.003168132,-0.125878504,0.003354955,-0.034521732
12/7/10,1223.75,0.000515076,0.000189227,-0.024096788,0.000151215,-0.042722407,0.000290918,0.025731663,0.000349828,0.054597508,-0.0000185,-0.125897033,0.000168295,-0.034353437
12/6/10,1223.12,-0.001298267,-0.001624116,-0.025720903,-0.001662127,-0.044384534,-0.001522425,0.024209238,-0.001463515,0.053133993,-0.001831871,-0.127728904,-0.001645048,-0.035998485
12/3/10,1224.71,0.002603293,0.002277443,-0.02344346,0.002239432,-0.042145103,0.002379134,0.026588372,0.002438044,0.055572037,0.002069688,-0.125659217,0.002256511,-0.033741974
12/2/10,1221.53,0.012818493,0.012492644,-0.010950816,0.012454632,-0.02969047,0.012594335,0.039182707,0.012653244,0.068225281,0.012284888,-0.113374328,0.012471712,-0.021270262
12/1/10,1206.07,0.021617043,0.021291194,0.010340377,0.021253182,-0.008437288,0.021392884,0.060575591,0.021451794,0.089677075,0.021083438,-0.09229089,0.021270262,-3.89E-16
11/30/10,1180.55,-0.00607025,-0.006396099,0.003944278,-0.006434111,-0.014871399,-0.006294408,0.054281183,-0.006235499,0.083441577,-0.006603855,-0.098894745,-0.006790301,-0.006790301
11/29/10,1187.76,-0.001378846,-0.001704696,0.002239582,-0.001742707,-0.016614106,-0.001603005,0.052678178,-0.001544095,0.081897482,-0.001912451,-0.100807197,-0.002098898,-0.008889199
11/26/10,1189.4,-0.007468603,-0.007794452,-0.00555487,-0.007832463,-0.024446569,-0.007692761,0.044985416,-0.007633851,0.07426363,-0.008002208,-0.108809404,-0.008188654,-0.017077852
11/24/10,1198.35,0.014922971,0.014597122,0.009042253,0.014559111,-0.009887459,0.014698813,0.059684229,0.014757723,0.089021353,0.014389366,-0.094420038,0.01420292,-0.002874932
11/23/10,1180.73,-0.014284045,-0.014609894,-0.005567641,-0.014647905,-0.024535364,-0.014508203,0.045176026,-0.014449293,0.07457206,-0.01481765,-0.109237687,-0.015004096,-0.017879028
11/22/10,1197.84,-0.001575354,-0.001901204,-0.007468845,-0.001939215,-0.026474579,-0.001799513,0.043376513,-0.001740603,0.072831457,-0.002108959,-0.111346647,-0.002295406,-0.020174434
11/19/10,1199.73,0.00254034,0.002214491,-0.005254354,0.00217648,-0.0242981,0.002316182,0.045692695,0.002375092,0.075206548,0.002006736,-0.109339911,0.001820289,-0.018354144
11/18/10,1196.69,0.015357334,0.015031484,0.00977713,0.014993473,-0.009304627,0.015133175,0.06082587,0.015192085,0.090398633,0.014823729,-0.094516182,0.014637283,-0.003716862
11/17/10,1178.59,0.000212163,-0.000113686,0.009663444,-0.000151698,-0.009456325,-0.000012,0.060813874,0.0000469,0.090445548,-0.000321442,-0.094837624,-0.000507888,-0.00422475
11/16/10,1178.34,-0.016205385,-0.016531234,-0.00686779,-0.016569246,-0.026025571,-0.016429544,0.044384331,-0.016370634,0.074074914,-0.01673899,-0.111576614,-0.016925436,-0.021150186
11/15/10,1197.75,-0.001217468,-0.001543317,-0.008411108,-0.001581329,-0.027606899,-0.001441627,0.042942704,-0.001382717,0.072692197,-0.001751073,-0.113327687,-0.001937519,-0.023087705
11/12/10,1199.21,-0.011808428,-0.012134278,-0.020545385,-0.012172289,-0.039779188,-0.012032587,0.030910117,-0.011973677,0.06071852,-0.012342033,-0.12566972,-0.012528479,-0.035616185
11/11/10,1213.54,-0.004242191,-0.00456804,-0.025113425,-0.004606051,-0.04438524,-0.004466349,0.026443768,-0.004407439,0.056311081,-0.004775795,-0.130445516,-0.004962242,-0.040578426
11/10/10,1218.71,0.004376133,0.004050284,-0.021063141,0.004012272,-0.040372967,0.004151975,0.030595743,0.004210884,0.060521965,0.003842528,-0.126602988,0.003656082,-0.036922344
11/9/10,1213.4,-0.00805232,-0.008378169,-0.02944131,-0.00841618,-0.048789148,-0.008276478,0.022319264,-0.008217568,0.052304397,-0.008585925,-0.135188912,-0.008772371,-0.045694715
11/8/10,1223.25,-0.002120977,-0.002446827,-0.031888137,-0.002484838,-0.051273986,-0.002345136,0.019974129,-0.002286226,0.050018171,-0.002654582,-0.137843494,-0.002841028,-0.048535744
11/5/10,1225.85,0.003922821,0.003596972,-0.028291165,0.00355896,-0.047715025,0.003698663,0.023672791,0.003757572,0.053775743,0.003389216,-0.134454278,0.00320277,-0.045332974
11/4/10,1221.06,0.019282781,0.018956931,-0.009334233,0.01891892,-0.028796105,0.019058622,0.042731413,0.019117532,0.072893276,0.018749176,-0.115705102,0.01856273,-0.026770244
11/3/10,1197.96,0.003678042,0.003352192,-0.005982041,0.003314181,-0.025481925,0.003453883,0.046185296,0.003512793,0.076406068,0.003144437,-0.112560666,0.00295799,-0.023812254
11/2/10,1193.57,0.007759334,0.007433485,0.001451443,0.007395473,-0.018086451,0.007535175,0.053720472,0.007594085,0.084000154,0.007225729,-0.105334936,0.007039283,-0.016772971
11/1/10,1184.38,0.000946538,0.000620688,0.002072132,0.000582677,-0.017503775,0.000722379,0.054442851,0.000781289,0.084781442,0.000412933,-0.104922004,0.000226486,-0.016546484
10/29/10,1183.26,-0.000439271,-0.00076512,0.001307012,-0.000803132,-0.018306906,-0.000663429,0.053779421,-0.00060452,0.084176923,-0.000972876,-0.10589488,-0.001159322,-0.017705806
10/28/10,1183.78,0.001124783,0.000798934,0.002105946,0.000760923,-0.017545984,0.000900625,0.054680046,0.000959535,0.085136458,0.000591178,-0.105303701,0.000404732,-0.017301074
10/27/10,1182.45,-0.00269053,-0.003016379,-0.000910434,-0.003054391,-0.020600374,-0.002914689,0.051765357,-0.002855779,0.082280679,-0.003224135,-0.108527836,-0.003410581,-0.020711655
10/26/10,1185.64,1.69E-05,-0.00030898,-0.001219414,-0.000346992,-0.020947366,-0.00020729,0.051558067,-0.00014838,0.082132299,-0.000516736,-0.109044572,-0.000703182,-0.021414838
10/25/10,1185.62,0.002146938,0.001821089,0.000601675,0.001783078,-0.019164289,0.00192278,0.053480847,0.00198169,0.084113989,0.001613334,-0.107431239,0.001426887,-0.01998795
10/22/10,1183.08,0.002389304,0.002063455,0.00266513,0.002025443,-0.017138845,0.002165145,0.055645993,0.002224055,0.086338044,0.001855699,-0.105575539,0.001669253,-0.018318697
10/21/10,1180.26,0.001773938,0.001448088,0.004113218,0.001410077,-0.015728769,0.001549779,0.057195772,0.001608689,0.087946733,0.001240333,-0.104335207,0.001053886,-0.017264811
10/20/10,1178.17,0.010524059,0.010198209,0.014311427,0.010160198,-0.005568571,0.0102999,0.067495672,0.01035881,0.098305543,0.009990454,-0.094344753,0.009804008,-0.007460804
10/19/10,1165.9,-0.015877303,-0.016203153,-0.001891725,-0.016241164,-0.021809735,-0.016101462,0.05139421,-0.016042552,0.082262991,-0.016410908,-0.110755661,-0.016597354,-0.024058158
10/18/10,1184.71,0.007243728,0.006917878,0.005026153,0.006879867,-0.014929868,0.007019569,0.058413779,0.007078479,0.08934147,0.006710123,-0.104045538,0.006523676,-0.017534481
10/15/10,1176.19,0.002027585,0.001701736,0.006727889,0.001663725,-0.013266143,0.001803427,0.060217206,0.001862337,0.091203807,0.00149398,-0.102551558,0.001307534,-0.016226947
10/14/10,1173.81,-0.003641457,-0.003967306,0.002760583,-0.004005317,-0.017271461,-0.003865615,0.056351591,-0.003806705,0.087397101,-0.004175061,-0.106726619,-0.004361508,-0.020588455
10/13/10,1178.1,0.007121058,0.006795209,0.009555792,0.006757197,-0.010514263,0.006896899,0.06324849,0.006955809,0.094352911,0.006587453,-0.100139166,0.006401007,-0.014187448
10/12/10,1169.77,0.003818694,0.003492844,0.013048636,0.003454833,-0.007059431,0.003594535,0.066843025,0.003653445,0.098006356,0.003285089,-0.096854078,0.003098642,-0.011088806
10/11/10,1165.32,0.000145904,-0.000179945,0.012868691,-0.000217957,-0.007277387,-0.0000783,0.066764771,-0.0000193,0.097987011,-0.000387701,-0.097241779,-0.000574147,-0.011662953
10/8/10,1165.15,0.006122308,0.005796459,0.01866515,0.005758447,-0.00151894,0.005898149,0.07266292,0.005957059,0.10394407,0.005588703,-0.091653075,0.005402257,-0.006260696
10/7/10,1158.06,-0.001646594,-0.001972444,0.016692706,-0.002010455,-0.003529395,-0.001870753,0.070792167,-0.001811843,0.102132227,-0.002180199,-0.093833275,-0.002366645,-0.008627341
10/6/10,1159.97,-0.000671979,-0.000997829,0.015694877,-0.00103584,-0.004565235,-0.000896138,0.069896029,-0.000837228,0.101294999,-0.001205584,-0.095038859,-0.00139203,-0.010019372
10/5/10,1160.75,0.020861367,0.020535518,0.036230395,0.020497506,0.015932271,0.020637208,0.090533237,0.020696118,0.121991117,0.020327762,-0.074711097,0.020141316,0.010121944
10/4/10,1137.03,-0.008034966,-0.008360816,0.027869579,-0.008398827,0.007533444,-0.008259125,0.082274112,-0.008200215,0.113790902,-0.008568571,-0.083279668,-0.008755018,0.001366926
10/1/10,1146.24,0.004416404,0.004090554,0.031960134,0.004052543,0.011585987,0.004192245,0.086466358,0.004251155,0.118042057,0.003882799,-0.079396869,0.003696353,0.005063279
9/30/10,1141.2,-0.003083697,-0.003409546,0.028550588,-0.003447557,0.008138429,-0.003307855,0.083158502,-0.003248945,0.114793112,-0.003617301,-0.083014171,-0.003803748,0.001259531
9/29/10,1144.73,-0.002587784,-0.002913634,0.025636954,-0.002951645,0.005186784,-0.002811943,0.08034656,-0.002753033,0.112040079,-0.003121389,-0.08613556,-0.003307835,-0.002048304
9/28/10,1147.7,0.004850459,0.004524609,0.030161564,0.004486598,0.009673382,0.0046263,0.08497286,0.00468521,0.116725289,0.004316854,-0.081818706,0.004130408,0.002082103
9/27/10,1142.16,-0.005667424,-0.005993273,0.02416829,-0.006031285,0.003642097,-0.005891583,0.079081277,-0.005832673,0.110892616,-0.006201029,-0.088019735,-0.006387475,-0.004305372
9/24/10,1148.67,0.021194314,0.020868465,0.045036755,0.020830453,0.02447255,0.020970155,0.100051432,0.021029065,0.131921681,0.020660709,-0.067359026,0.020474263,0.016168891
9/23/10,1124.83,-0.008331276,-0.008657126,0.036379629,-0.008695137,0.015777413,-0.008555435,0.091495998,-0.008496525,0.123425157,-0.008864881,-0.076223907,-0.009051327,0.007117563
9/22/10,1134.28,-0.004825493,-0.005151342,0.031228287,-0.005189353,0.01058806,-0.005049651,0.086446346,-0.004990741,0.118434415,-0.005359098,-0.081583005,-0.005545544,0.00157202
9/21/10,1139.78,-0.00256408,-0.002889929,0.028338358,-0.002927941,0.007660119,-0.002788239,0.083658108,-0.002729329,0.115705086,-0.003097685,-0.08468069,-0.003284131,-0.001712112
9/20/10,1142.71,0.015209801,0.014883952,0.04322231,0.01484594,0.022506059,0.014985643,0.09864375,0.015044552,0.130749639,0.014676196,-0.070004494,0.01448975,0.012777638
9/17/10,1125.59,0.000826917,0.000501067,0.043723377,0.000463056,0.022969115,0.000602758,0.099246508,0.000661668,0.131411307,0.000293312,-0.069711182,0.000106865,0.012884504
9/16/10,1124.66,-0.000364422,-0.000690271,0.043033106,-0.000728283,0.022240833,-0.00058858,0.098657928,-0.00052967,0.130881636,-0.000898027,-0.070609209,-0.001084473,0.011800031
9/15/10,1125.07,0.003541165,0.003215316,0.046248422,0.003177304,0.025418137,0.003317006,0.101974934,0.003375916,0.134257552,0.00300756,-0.067601649,0.002821114,0.014621145
9/14/10,1121.1,-0.000713076,-0.001038925,0.045209496,-0.001076937,0.0243412,-0.000937235,0.1010377,-0.000878325,0.133379228,-0.001246681,-0.06884833,-0.001433127,0.013188017
9/13/10,1121.9,0.011130639,0.010804789,0.056014286,0.010766778,0.035107978,0.01090648,0.11194418,0.01096539,0.144344618,0.010597034,-0.058251296,0.010410587,0.023598605
9/10/10,1109.55,0.004863337,0.004537488,0.060551774,0.004499477,0.039607455,0.004639179,0.116583358,0.004698089,0.149042706,0.004329733,-0.053921563,0.004143286,0.027741891
9/9/10,1104.18,0.004832237,0.004506387,0.065058161,0.004468376,0.044075831,0.004608078,0.121191437,0.004666988,0.153709694,0.004298632,-0.049622932,0.004112186,0.031854077
9/8/10,1098.87,0.006438672,0.006112823,0.071170984,0.006074812,0.050150642,0.006214514,0.12740595,0.006273424,0.159983118,0.005905067,-0.043717864,0.005718621,0.037572698
9/7/10,1091.84,-0.01147115,-0.011796999,0.059373985,-0.011835011,0.038315631,-0.011695309,0.115710642,-0.011636399,0.148346719,-0.012004755,-0.055722619,-0.012191201,0.025381497
9/3/10,1104.51,0.013218971,0.012893121,0.072267106,0.01285511,0.051170741,0.012994812,0.128705454,0.013053722,0.161400441,0.012685366,-0.043037253,0.01249892,0.037880416
9/2/10,1090.1,0.009080895,0.008755046,0.081022152,0.008717034,0.059887775,0.008856736,0.13756219,0.008915646,0.170316088,0.00854729,-0.034489963,0.008360844,0.04624126
9/1/10,1080.29,0.029504541,0.029178692,0.110200844,0.02914068,0.089028456,0.029280382,0.166842573,0.029339292,0.19965538,0.028970936,-0.005519027,0.02878449,0.07502575
8/31/10,1049.33,0.000390878,6.50E-05,0.110265873,0.000027,0.089055473,0.00016672,0.167009292,0.00022563,0.199881009,-0.000142727,-0.005661754,-0.000329173,0.074696577
8/30/10,1048.92,-0.014719282,-0.015045131,0.095220742,-0.015083142,0.073972331,-0.01494344,0.152065852,-0.01488453,0.184996479,-0.015252886,-0.02091464,-0.015439333,0.059257244
8/27/10,1064.59,0.016586773,0.016260923,0.111481665,0.016222912,0.090195243,0.016362614,0.168428466,0.016421524,0.201418003,0.016053168,-0.004861473,0.015866721,0.075123966
8/26/10,1047.22,-0.0076848,-0.008010649,0.103471016,-0.008048661,0.082146582,-0.007908959,0.160519508,-0.007850049,0.193567954,-0.008218405,-0.013079877,-0.008404851,0.066719115
8/25/10,1055.33,0.00328938,0.002963531,0.106434546,0.002925519,0.085072101,0.003065221,0.163584729,0.003124131,0.196692085,0.002755775,-0.010324103,0.002569329,0.069288443
8/24/10,1051.87,-0.014512442,-0.014838291,0.091596255,-0.014876303,0.070195798,-0.0147366,0.148848128,-0.014677691,0.182014395,-0.015046047,-0.025370149,-0.015232493,0.05405595
8/23/10,1067.36,-0.004040347,-0.004366197,0.087230058,-0.004404208,0.06579159,-0.004264506,0.144583622,-0.004205596,0.177808799,-0.004573952,-0.029944102,-0.004760399,0.049295552
8/20/10,1071.69,-0.00366297,-0.003988819,0.083241239,-0.00402683,0.06176476,-0.003887128,0.140696494,-0.003828218,0.17398058,-0.004196575,-0.034140676,-0.004383021,0.044912531
8/19/10,1075.63,-0.016935366,-0.017261215,0.065980024,-0.017299227,0.044465533,-0.017159525,0.12353697,-0.017100615,0.156879966,-0.017468971,-0.051609647,-0.017655417,0.027257114
8/18/10,1094.16,0.001482783,0.001156934,0.067136958,0.001118922,0.045584455,0.001258625,0.124795594,0.001317535,0.1581975,0.000949178,-0.050660469,0.000762732,0.028019846
8/17/10,1092.54,0.012192184,0.011866335,0.079003293,0.011828324,0.057412779,0.011968026,0.13676362,0.012026936,0.170224436,0.01165858,-0.039001889,0.011472133,0.039491979
8/16/10,1079.38,0.000120454,-0.000205395,0.078797898,-0.000243407,0.057169372,-0.000103705,0.136659915,-0.0000448,0.170179641,-0.000413151,-0.03941504,-0.000599597,0.038892382
8/13/10,1079.25,-0.004023588,-0.004349437,0.074448461,-0.004387449,0.052781924,-0.004247746,0.132412169,-0.004188837,0.165990805,-0.004557193,-0.043972233,-0.004743639,0.034148743
8/12/10,1083.61,-0.005378762,-0.005704611,0.068743849,-0.005742623,0.047039301,-0.005602921,0.126809248,-0.005544011,0.160446794,-0.005912367,-0.0498846,-0.006098813,0.02804993
8/11/10,1089.47,-0.028178688,-0.028504537,0.040239312,-0.028542549,0.018496752,-0.028402847,0.098406402,-0.028343937,0.132102857,-0.028712293,-0.078596893,-0.028898739,-0.000848809
8/10/10,1121.06,-0.005967423,-0.006293272,0.03394604,-0.006331284,0.012165468,-0.006191582,0.09221482,-0.006132672,0.125970186,-0.006501028,-0.085097921,-0.006687474,-0.007536283
8/9/10,1127.79,0.005483043,0.005157193,0.039103233,0.005119182,0.01728465,0.005258884,0.097473704,0.005317794,0.13128798,0.004949438,-0.080148483,0.004762992,-0.002773292
8/6/10,1121.64,-0.003704,-0.004029849,0.035073384,-0.004067861,0.01321679,-0.003928158,0.093545546,-0.003869248,0.127418731,-0.004237605,-0.084386088,-0.004424051,-0.007197343
8/5/10,1125.81,-0.001268585,-0.001594435,0.03347895,-0.001632446,0.011584344,-0.001492744,0.092052802,-0.001433834,0.125984897,-0.00180219,-0.086188278,-0.001988636,-0.009185979
